index,image_path,point_coordinate,point_num,point_x,point_y,image_id,point_id,point_human_classification,feature_vector_0,feature_vector_1,feature_vector_2,feature_vector_3,feature_vector_4,feature_vector_5,feature_vector_6,feature_vector_7,feature_vector_8,feature_vector_9,feature_vector_10,feature_vector_11,feature_vector_12,feature_vector_13,feature_vector_14,feature_vector_15,feature_vector_16,feature_vector_17,feature_vector_18,feature_vector_19,feature_vector_20,feature_vector_21,feature_vector_22,feature_vector_23,feature_vector_24,feature_vector_25,feature_vector_26,feature_vector_27,feature_vector_28,feature_vector_29,feature_vector_30,feature_vector_31,feature_vector_32,feature_vector_33,feature_vector_34,feature_vector_35,feature_vector_36,feature_vector_37,feature_vector_38,feature_vector_39,feature_vector_40,feature_vector_41,feature_vector_42,feature_vector_43,feature_vector_44,feature_vector_45,feature_vector_46,feature_vector_47,feature_vector_48,feature_vector_49,feature_vector_50,feature_vector_51,feature_vector_52,feature_vector_53,feature_vector_54,feature_vector_55,feature_vector_56,feature_vector_57,feature_vector_58,feature_vector_59,feature_vector_60,feature_vector_61,feature_vector_62,feature_vector_63,feature_vector_64,feature_vector_65,feature_vector_66,feature_vector_67,feature_vector_68,feature_vector_69,feature_vector_70,feature_vector_71,feature_vector_72,feature_vector_73,feature_vector_74,feature_vector_75,feature_vector_76,feature_vector_77,feature_vector_78,feature_vector_79,feature_vector_80,feature_vector_81,feature_vector_82,feature_vector_83,feature_vector_84,feature_vector_85,feature_vector_86,feature_vector_87,feature_vector_88,feature_vector_89,feature_vector_90,feature_vector_91,feature_vector_92,feature_vector_93,feature_vector_94,feature_vector_95,feature_vector_96,feature_vector_97,feature_vector_98,feature_vector_99,feature_vector_100,feature_vector_101,feature_vector_102,feature_vector_103,feature_vector_104,feature_vector_105,feature_vector_106,feature_vector_107,feature_vector_108,feature_vector_109,feature_vector_110,feature_vector_111,feature_vector_112,feature_vector_113,feature_vector_114,feature_vector_115,feature_vector_116,feature_vector_117,feature_vector_118,feature_vector_119,feature_vector_120,feature_vector_121,feature_vector_122,feature_vector_123,feature_vector_124,feature_vector_125,feature_vector_126,feature_vector_127
35,../test-images\20230112_061311_000_6860.jpg,"1328, 760",1,1328,760,,,,1.8927188,0.44291124,-1.4021074,-0.34228688,-0.7908114,2.9802947,3.2718897,-1.8306733,-0.69320244,1.4427772,-1.7234108,-1.3688967,-0.4154944,1.187323,1.8263217,-1.0508187,-0.77867174,0.41028517,0.08936614,-0.029758891,-0.34904647,0.106932156,1.4542755,-1.402309,-2.5451784,0.7797464,0.42499942,-2.0930617,-0.9014894,1.4080567,1.1716759,-2.7639775,1.9731596,-1.4605327,-0.9868204,1.0672312,1.4048587,-1.6721668,1.4167029,1.0800972,0.23138463,0.7482449,0.6147882,-1.7487726,1.0923586,-0.7233458,-0.5073587,-2.2084637,-2.3936117,0.89894295,-0.3679696,-2.8909814,-1.4404317,0.95513624,3.146305,-0.25558838,-0.27999657,1.0792978,-1.7194033,1.8182436,2.4159145,1.2048172,0.716745,-0.18720031,0.6830218,-1.2608396,2.2389295,0.2390345,0.4948917,-1.8377852,-0.5832199,-1.9971557,0.23377588,1.2732922,-0.45963323,1.755352,0.2334109,0.64729565,-2.6559813,-2.5603888,-1.171891,-2.8368604,-2.0463872,-0.8825044,1.0854629,-1.7261653,1.1176298,-0.24827857,-1.0913439,-1.5689471,1.4122454,-1.4391494,-1.4543624,-0.14730468,-0.040078312,-1.3024412,1.1046872,0.8378855,-0.8580848,0.44498652,0.67265546,2.259002,1.3255321,-0.27309334,0.03519194,-3.4519157,1.060563,-1.4796365,-0.4997016,-1.9960086,-2.7906406,-1.777816,1.90615,0.45171505,0.9643775,1.7796224,-1.6637737,-2.9636552,1.3084506,-0.852422,-1.2743927,0.21638882,1.0879537,-1.0588253,0.024951436,-0.06187594,1.1736815,2.0034513
36,../test-images\20230112_061311_000_6860.jpg,"3984, 760",2,3984,760,,,,0.40932804,1.935864,-0.60450697,-2.0599093,-1.5581597,3.668717,0.58234584,-1.2279606,0.24196386,-1.7769718,-2.0445907,0.24097353,-0.09193097,-0.0042434186,1.0630229,-2.5460172,-0.6581539,0.13403518,-0.15330032,-0.9717861,1.4768007,-0.70848155,0.8891134,1.5445006,-3.7415676,-1.3715774,1.4496725,-0.6913011,-0.15278102,-0.46700072,2.8469522,-3.2667062,2.4534268,-0.61925876,-2.0972798,-1.0907578,-0.111487724,-0.5920279,1.6251732,0.9749011,-1.1070256,2.217026,-0.8993979,-1.2754666,0.29570732,-0.4926023,-1.7185261,0.0003732089,-2.911264,3.0735211,-0.7332758,-2.0190108,-1.6178888,-0.05160025,2.640849,-1.6406004,0.6062465,2.0194666,-2.538532,1.1783458,1.2265738,-0.63401085,-0.23126769,-0.2965704,-0.5448446,-1.1205376,0.31978005,-2.3646681,0.37923017,0.7473255,-2.3347383,-2.1488488,1.2070681,1.4629194,-1.8786044,3.203663,-2.100922,-1.9016073,-1.8819878,-2.2142174,2.2226803,-1.7607076,-2.5492058,1.2993251,0.59261334,1.1809103,-0.41964206,-1.084871,1.7751184,-0.075565204,2.2283595,-1.6126721,-1.0713071,1.087303,0.6418954,-1.778231,1.849218,0.59697694,-1.8546135,2.31007,-1.5962564,-0.6321267,1.5256884,0.7490015,-1.1781342,-4.7792177,0.7266621,-1.8892813,-0.7948157,-1.4603049,-0.47823548,0.9882139,1.9628983,0.8287143,-1.6950033,0.95075166,-0.21908031,-0.85562277,0.8666682,-2.4990268,-0.87956536,2.409862,-0.48631594,-0.8139772,-0.094059564,2.3977957,-0.35843125,1.0629436
37,../test-images\20230112_061311_000_6860.jpg,"2656, 1520",3,2656,1520,,,,1.406295,1.4822812,-0.60780895,0.20454226,-1.378942,2.274945,0.8292009,-0.8722271,-0.69726354,-0.25109607,-2.3296232,-0.6498461,-0.12985191,0.6810828,-0.53140247,-1.8371209,-0.037519775,-0.7959492,1.7440859,-1.1979909,-0.98889977,0.66104925,0.26567143,-0.2775021,-2.8287,-1.6198086,1.4074852,-0.5790106,-0.28975898,-0.21920492,2.1217697,-2.353507,3.4514625,-0.777153,-1.0652465,0.16962416,2.4091656,-2.9455605,2.743455,0.048640158,0.6816545,0.52618665,0.3803754,1.9563954,0.023789559,-0.23222138,-0.040939186,0.89317,-1.4046175,1.155484,-0.3930782,-1.9306726,-0.13050486,-1.1648045,2.3623018,1.302,-1.9227912,2.613998,-1.7185619,0.5737958,2.0672476,0.9173193,0.75432456,-1.384984,-0.9916947,-0.6949655,-0.87950313,-0.18992604,1.39601,-1.2960126,-1.6175792,-0.8732887,-0.6333958,1.3145797,0.35547376,2.5622914,0.12733166,0.1364873,-1.1600275,0.44400337,0.2929061,-3.1578429,-0.29472274,-0.20753047,0.77182764,1.3008425,0.54273075,0.12974851,-0.9207636,-0.9135823,0.5997169,-1.2107084,0.54574233,-1.5381507,1.0729866,-0.037467465,-0.14100516,0.85242915,-1.2569102,0.29141322,2.0351834,0.5063521,0.79366195,-1.185076,-1.7600247,-2.9868186,1.229178,-1.8107159,-0.39027217,-1.514326,0.8616768,0.31211773,0.51331216,-0.4722826,-0.42847723,1.3391118,-0.24784467,-0.08056334,0.25099394,1.0046947,-2.8831086,-0.5920679,1.1757767,-0.13302909,-0.40637812,1.701186,1.869282,2.0120544
38,../test-images\20230112_061311_000_6860.jpg,"1328, 2280",4,1328,2280,,,,1.6934363,0.02278517,-1.0942569,1.1608665,0.07247058,2.1197748,3.1661186,-1.0269847,-0.2187247,-0.25076056,-1.9563059,-1.8568542,-0.45283633,-0.435295,0.5179774,-0.9505168,1.4178793,-1.7468578,0.49772024,0.64697546,1.2270367,-0.2352101,1.4301786,-0.9131347,-2.4359095,0.7413988,1.7114811,0.1344431,-0.76052314,1.8888216,0.86785257,-2.0015745,1.6914686,-0.55204153,-0.6502638,1.7085493,0.2283367,-2.1072505,2.5872006,1.2276348,0.78891575,-0.18834609,0.3414726,-0.3439781,-1.0046203,-0.20548548,1.2863281,-0.54198337,-0.72225755,0.73664874,0.52749795,-1.7122881,1.5103997,0.5994138,2.8678145,-0.12150898,-0.93632793,1.2421863,-0.8083551,1.4451455,2.0616224,0.5237259,1.1657555,-1.3429434,-0.88761383,-0.36693507,0.31950188,0.8464088,-0.1989491,-3.122033,-1.7741787,-0.22653729,0.8291042,1.9550853,-1.3380088,1.1477867,0.05743513,-0.6114864,-0.84223384,-0.9398749,0.4418442,-1.0402753,-2.485855,-0.400435,1.7453332,-0.2519079,1.9989425,0.4812022,-0.39793798,-1.5470262,1.0444272,-1.2098831,0.30159497,0.10214755,1.3594371,0.08903235,-0.74377775,-0.03450817,0.66885674,0.2258079,0.37475675,1.0573249,1.5494992,0.40833405,-1.2620339,-2.50271,1.8956205,-1.1730968,-0.34970024,0.48230156,-0.9442843,-0.39123958,0.7033649,0.8344083,0.49120653,2.458124,2.0277004,-1.0207084,0.79803306,1.5749505,-2.790221,-0.27295405,1.459997,-1.3841734,-0.07268692,0.22861066,0.7746186,1.3754008
39,../test-images\20230112_061311_000_6860.jpg,"3984, 2280",5,3984,2280,,,,2.003995,0.42860776,-0.29551974,0.006761225,0.3022488,1.8143005,0.51622814,-1.0756674,-1.1287458,0.7183003,-1.6084943,-1.4220876,-0.57481545,-0.43905598,-0.15925796,-1.1297796,0.83152705,-0.88538337,0.4763425,-0.5393149,0.49266803,-1.4381155,0.9763317,-1.3120898,-1.8480603,0.044106036,0.9661064,-0.72550106,-1.4919263,0.22876856,0.5403011,-1.5351636,1.8872111,-1.0042756,-1.0340604,2.0563536,0.95707977,-2.982946,1.6922882,0.5080731,1.5561256,0.8537922,0.4095499,-0.5821269,-0.36018774,-0.64065397,0.6070657,0.31545782,-1.5656567,0.5195759,-0.09642051,-1.803847,1.6229317,-0.44381413,2.5883136,0.23425159,-1.3773388,1.2821865,-0.79057795,1.1406193,1.741229,1.5371271,0.7430034,-2.0767007,-1.3090093,-0.62158704,1.2324514,0.62700343,-0.19179133,-2.0372448,-1.5363685,-0.57203865,-0.25334302,1.872377,0.73539776,1.2614313,-0.9177828,-0.2166651,-1.4320796,-0.42858934,0.75230086,-2.2934468,-0.7976311,-0.5507097,0.6844049,-0.0021404196,2.5922515,0.5378349,-1.1783485,-2.6291943,1.1584122,-1.4896631,0.12786987,-0.8109562,0.6971848,0.41936094,-1.2574689,0.70294654,-1.1038082,-1.0182884,0.51725036,1.2480731,2.000684,-0.01679352,-1.266619,-2.157314,0.4422161,-2.9848924,-0.78474224,-1.2242076,-1.0305192,-1.2289983,0.2642231,-0.39562756,-0.22165187,1.8803082,-0.19623445,-1.0378298,0.701198,0.48267347,-2.5855336,-0.022455916,0.7170857,-0.91714436,-0.461132,0.180632,1.923604,0.97003806
40,../test-images\20230112_061311_000_6861.jpg,"1328, 760",1,1328,760,,,,0.3018112,-0.11254546,-0.40466702,-1.1044168,-1.3575325,2.0965984,0.3902321,-0.38519114,0.47957617,-0.8300644,-1.7695501,-1.0506349,-1.1066787,1.5898974,0.8523016,-2.7771306,-0.6836456,-1.2165734,0.041477863,-0.70955664,1.1665518,0.6771906,-0.5435657,0.85282636,-1.4222043,-0.8287331,0.6886873,-0.18870173,-0.29149377,-0.26776645,1.899881,-1.1014721,1.044743,-0.26955324,-0.84461,-0.44209275,0.864074,-1.2534174,-0.25479192,-0.2292872,-0.4583756,2.9575863,-1.0256623,-0.49642757,-0.61427206,-1.8356504,-0.8195984,1.7707006,-3.0174067,2.2426565,0.18468021,-1.7190726,0.16464166,-1.3034861,0.5497754,-0.4963963,-0.4032915,1.3788528,-1.4763381,1.3100784,1.4900773,0.92656934,-0.2618133,0.064964235,-0.30344328,0.03953535,-0.048607435,-0.9188293,0.92944694,-0.53362674,-2.5252495,-1.952913,1.2667346,1.3730752,1.5083182,0.63652104,-0.42149118,-0.62554747,-1.8248466,0.08864167,-0.010207009,-1.0884267,-1.9031316,0.6540561,-1.2036744,1.1528592,1.189665,0.4680773,-0.86685437,-0.2876412,1.3671242,-1.088186,-1.5103109,-1.9914382,1.6119003,-0.3363554,-0.5048994,1.3303337,-1.2903557,0.4310108,0.61855966,0.7939395,3.3244185,1.0466207,-0.5262654,-2.5031407,0.27748185,-1.0808504,-1.0615256,-1.4951224,0.16184354,-0.8108056,-0.49727,2.2351618,-1.0604092,0.43949884,-1.1338483,-2.4025347,0.42619205,-0.74186856,-0.45217022,0.29898685,-0.77629,-0.93574595,-0.2159619,1.5116334,0.09949917,1.3585281
41,../test-images\20230112_061311_000_6861.jpg,"3984, 760",2,3984,760,,,,-0.19998801,-0.50560445,-2.9318705,-2.7089436,-1.0063853,2.2838547,-0.34432173,0.214985,0.14701602,-1.0306526,-2.4988394,-1.274946,-2.289949,0.7130432,1.0813475,-1.862554,-0.26628622,-0.40852928,0.43680495,-0.4866448,0.12156842,-0.3666153,0.99088526,0.8589544,-2.1304247,-1.5910318,-1.3358846,-0.606384,-0.9299772,0.4995721,1.8809234,-2.026992,1.7845068,-0.57308125,-2.3131807,-0.1968252,1.4461483,-1.660384,-1.3288792,0.5088549,-0.33542812,0.91980946,-0.15772931,-2.1482518,1.3694733,-2.6865768,-2.041664,-0.9141853,-1.4797988,1.7340006,-0.22151017,-0.9650197,-1.2451323,0.05830986,2.3164282,-0.7768832,-0.22989304,1.3493075,-1.0202304,1.710356,1.5739286,0.1200786,-0.1958787,0.6065773,0.23419917,-1.9085183,1.2016841,-1.2911023,0.6057307,-0.2657269,-0.4835599,-1.5438799,1.3663228,0.16544393,0.18106249,0.983209,1.3189398,-1.072426,-1.3946867,-1.3751652,0.5727899,-0.9694506,-1.4019997,-0.26528996,0.3910931,-0.8733842,0.3390085,-1.1536275,-0.6319573,-0.009451458,0.87524503,-1.233187,-1.8164358,0.30874717,1.6292934,-0.36351252,0.4015717,2.1982236,-1.3135657,-0.3946313,-1.1256706,0.3420906,1.0159171,1.6546364,-0.96216303,-4.209212,0.9198536,-0.8479827,-1.2727476,-1.6734982,-1.0276349,-2.4184344,2.0845659,-0.78560686,-0.94943017,-0.056728028,-1.2039716,-0.99233663,0.5316695,-1.8002403,1.1199026,2.54767,-1.9253579,-1.1047287,1.0553514,1.9315135,-0.63187766,0.5339542
42,../test-images\20230112_061311_000_6861.jpg,"2656, 1520",3,2656,1520,,,,-0.6643404,-0.2546059,-2.4281032,-0.94558394,-0.8216706,2.8193293,-0.030903049,-0.18701191,0.5617718,-0.857962,-1.5574543,-1.2995359,-1.3206832,0.7755145,-0.027827501,-2.1388974,0.45792902,-0.13547614,0.62824625,-0.38640726,-0.19737688,-1.0565038,1.2448587,0.84156585,-2.9244733,-2.0511484,-0.3683738,0.12678371,-0.7695421,-0.6804234,1.327513,-1.005212,2.2206345,0.1264604,-0.6004205,1.9987359,-0.53364927,-1.7809222,0.6875287,0.9063513,0.21959548,2.6504335,-0.75011367,-1.2660656,0.028886817,-2.2056358,-1.1743101,-0.18286063,-3.5877333,2.1170452,-0.92730445,0.33460176,-0.0715383,-1.7737919,0.6397797,-0.19110966,0.24683584,2.1744409,-2.2432768,1.371702,2.3993115,0.18004337,-0.30640084,0.89615756,-0.2548933,-1.4625165,0.54541945,-0.20853117,1.6673831,-2.0111532,-0.8083956,-0.54875946,0.29300183,-0.019785613,0.20258598,1.848856,1.7674041,-1.3013061,-2.0786881,-0.3782344,-0.49973762,0.30146456,-1.2474903,-0.0104862,0.8885541,-0.5094482,2.255649,0.030824432,-1.446503,-0.97347987,0.771611,-1.1324819,-1.7550452,-2.3878608,1.3787591,-0.22991192,-0.43718493,2.0410085,-1.0403274,1.0607313,0.3417933,1.4295809,1.7571999,1.1223791,-1.1015891,-2.472537,0.21491674,-0.90403193,-1.3515339,-2.9113142,-0.602458,-1.7713553,0.7005577,1.0035903,-2.4583936,-0.7039395,1.0390781,-1.9503334,-1.5654927,-0.79479015,-0.7796863,0.7818668,-0.20134524,-1.0030758,0.7965035,2.9375107,0.007830098,0.3915986
43,../test-images\20230112_061311_000_6861.jpg,"1328, 2280",4,1328,2280,,,,1.9036123,1.4298794,-0.8555524,0.02770099,-0.2792934,2.755207,1.6409192,-0.15548068,-0.18687925,0.38020575,-1.7830981,-2.1848495,-1.2287223,0.23416474,1.8034511,-0.70733804,-0.35914522,-0.29750824,-0.089946434,0.1443205,0.13215141,-0.3730323,1.7762171,0.12094402,-1.8898335,0.66814506,0.08260604,-0.92589295,-0.12710789,1.066804,1.5788786,-2.0226321,2.0134778,-0.8000978,-1.209927,1.7586826,0.8728211,-2.2600355,1.0670199,0.58067185,-0.039176784,0.8191141,0.5278437,-0.10061292,-1.1122572,0.93076766,-0.23454547,-0.18148562,-0.6874527,0.92293733,0.21709478,-2.3352797,0.9905378,0.6574763,3.4614975,0.62499356,1.06895,1.5320433,-1.3081421,1.3975322,2.7485392,-0.35878548,0.12647957,-1.9903389,-1.2443073,-0.18697886,-0.030656233,1.7133808,0.744766,-1.0387359,-1.140285,-0.8448612,0.14963019,1.3394756,-0.3073883,0.52343124,0.93564427,-0.5101602,-1.5601643,-0.78377837,0.48957813,-1.6692456,-1.5341913,0.4789546,1.5724598,0.4659848,1.443271,-1.3452728,-1.1008006,-1.1138064,0.5016863,-0.35426906,-0.004333414,-0.6233308,-0.6556624,0.1655685,-0.14044946,0.22655098,-0.1785113,-0.13129485,0.23721048,0.3994872,2.284854,0.33012953,-0.98473054,-3.1499505,1.4151638,-0.8886194,0.023812965,0.047122788,0.10595035,-0.6618161,0.30508837,0.299553,0.41424632,1.6747001,0.58338535,-1.1676583,-0.37245375,0.28547043,-1.6688175,-0.63562083,1.6029093,0.13767514,-0.018798098,0.9923365,0.7862805,1.3693953
44,../test-images\20230112_061311_000_6861.jpg,"3984, 2280",5,3984,2280,,,,-1.1561996,-0.7018592,-1.2150693,-1.7664812,-0.06233112,2.5342472,1.0821687,0.39069122,0.14559469,-1.5627146,-1.8595233,-0.6653171,-0.97508717,1.3830127,1.4188337,-1.9845469,-1.9457996,0.29822052,-0.32479382,-1.521495,1.0102966,-0.68751174,-0.023037039,1.6389147,-2.6178942,-1.2291842,1.1242814,-0.94964135,-0.6554491,-0.56774276,3.7648497,-2.3286705,1.3497956,0.6306593,-1.7561214,1.4520985,0.28725782,-0.5304569,0.8389306,1.293084,-1.2825395,2.8820853,-0.39985406,-2.456907,1.2393498,-2.0039995,-0.28507322,0.53635955,-3.0911372,1.0526757,-2.018077,-0.7411806,-0.33466136,-0.56433415,1.1891141,-0.8486166,0.9122822,1.524008,-3.4062238,1.6427894,1.9131911,0.077073246,-0.39489666,0.59304076,-0.04784117,-2.3823001,1.7393765,-1.0504491,0.40413672,0.9486809,-1.027782,-2.031169,0.32101882,0.15129867,-0.13637024,0.5954106,-0.40982062,-1.3495405,-2.6427064,-2.276063,0.49238077,-1.2146208,-1.5058253,1.9623923,0.078642175,-0.599836,-0.7265332,-0.46446604,0.51657677,0.18376517,1.0053504,-1.2404687,-1.8543929,0.6408868,1.3352784,-1.1147364,1.2135644,0.8845753,-2.1966684,0.8769945,-0.49300256,0.95325184,1.5249087,1.7365973,-1.5249246,-3.3070054,-0.018040746,-0.7998291,-1.120282,-1.5871439,0.024123766,-1.2448642,2.3693159,0.5940515,-1.11298,0.47897995,0.24603753,-1.1428285,-0.41119254,-3.2712998,0.68865925,3.4801939,-0.68127835,-0.23718639,-0.15523297,2.6698656,-0.9413426,-0.26284745
45,../test-images\20230112_061312_000_6863.jpg,"1328, 760",1,1328,760,,,,-0.111450955,0.2574915,-1.3293176,-1.9271034,-0.054941803,2.061487,0.2145409,-0.5374613,0.7255695,-1.7953218,-0.2929391,-0.036033228,-0.17337403,0.378887,-0.63859725,-1.7788609,0.725455,-0.7834991,1.4241464,-1.863455,0.65840816,-0.7794744,-0.69187796,0.29548705,-2.2013445,-0.98092085,-0.43538427,-0.19516835,0.64570814,-1.0704815,1.4974784,-1.6606336,3.664872,-0.67600846,-1.4700581,0.74400723,-0.20560879,-0.31555143,1.6277837,0.61413175,0.41798386,1.455101,0.8601367,-2.0621877,0.7001363,-1.7005621,-0.15426296,0.26454112,-2.5494359,1.3971672,-1.2149462,-0.7094158,-1.050905,-2.813897,1.8535912,-0.475315,1.0615808,2.1084292,-0.99989724,1.4368777,0.30304125,-0.18694457,-0.53237736,0.41950244,0.40814063,-0.6147984,0.59914404,-2.5531034,0.3108886,-1.4015499,-2.1868632,-0.27011755,0.3688409,0.79997903,-0.8361912,1.0473856,0.14056665,-1.6758649,-1.9901054,0.9072598,1.7682056,0.5210636,-2.086523,1.4859707,0.360659,1.7899117,0.99240935,0.38168362,2.1945298,-1.3908043,1.8426043,-1.3631793,-1.2331452,-0.59749544,0.92320716,-0.32617337,0.5678458,0.70794994,-1.1157821,1.0609628,0.24736422,-0.3971068,2.248703,1.529206,-1.8147523,-2.3352866,0.8134557,0.5691882,-1.7587531,-0.13297789,-0.7041408,-0.32188404,2.0445552,-0.18747555,-2.5378284,0.3037333,0.55848897,-1.6406332,-0.3852343,-1.4336213,-1.3215687,0.6909456,0.6830459,-0.43569413,-0.39279932,2.9260485,-0.59825265,-0.083889976
46,../test-images\20230112_061312_000_6863.jpg,"3984, 760",2,3984,760,,,,1.0065391,1.0475041,-1.5512912,-0.5183173,-1.1216248,2.1458912,0.9057193,-2.2907517,-0.25103542,0.11983974,0.091003396,-2.2073264,-2.4227734,0.062489398,1.5412505,-1.8635685,1.7332654,-0.93828326,0.31426507,0.5547588,0.609702,-0.5307491,1.5974946,-0.6235992,-1.6380817,-0.54993635,-0.22097906,-0.9036436,-0.39720187,0.18719901,2.1965652,-1.925092,2.0692184,-0.9317925,-0.49398953,0.8328354,0.5002202,-0.9679251,0.18273757,-0.2361299,0.39443982,1.2038478,1.1817414,-1.924963,-1.6462303,-0.47335938,-0.47424075,-1.3658222,-1.0639127,0.8518558,-0.71961796,-0.51656723,-0.81173784,0.45673147,2.6979005,-0.500086,0.30048993,1.6700664,-0.5657834,2.6220143,1.1371402,-1.0077322,-0.07749495,-0.13008109,-0.8893748,-0.69496953,1.1244408,-0.32297122,0.02014003,-2.2833586,-0.8960412,-1.4531493,0.35552612,0.64455503,-1.1014403,0.7695003,0.32444778,-0.9506283,-1.227448,0.1611578,0.2945516,-1.6391186,-2.3180723,-0.3998943,2.5053687,0.005157739,1.344965,-1.1692529,-0.644932,-1.11899,1.1021383,0.0407056,1.5440483,-1.4350448,0.2036371,-0.220538,0.87864274,1.4104121,-0.7477888,-0.11859534,0.93521416,1.4000566,0.066036776,1.4455104,-0.70356154,-3.7159495,1.5778792,-0.8734003,-1.0073748,-0.9033507,-1.413605,-0.562989,0.4375863,-0.05904044,-1.0181077,2.6094189,0.46871567,-2.4080877,-0.30693057,-0.07993655,-1.4947022,0.41959652,0.47774297,0.09119583,1.2373983,1.1964843,0.37193686,1.3399407
47,../test-images\20230112_061312_000_6863.jpg,"2656, 1520",3,2656,1520,,,,-0.8600898,0.32466686,-1.2911222,-0.09695989,-0.6286917,2.5692062,1.5236638,-0.10721198,0.5579339,-0.9102504,-1.6125579,-0.016900353,-0.09721125,0.8047406,0.7452742,-1.4141757,-1.458646,0.5844765,-0.27541333,-2.0639117,1.2910278,-1.1594142,-0.44444263,1.0168213,-1.8969519,-1.0103894,1.2304999,-1.1352303,0.17083275,0.11693453,2.6434205,-1.6368713,1.3852226,0.16088825,-2.307198,0.40340382,-0.064735346,-1.082129,1.411418,1.4424722,-0.9432814,2.9585197,-0.18271944,-1.2622409,1.759182,-0.48004425,-0.14644858,1.5338387,-3.4486046,0.948261,-1.7212608,-1.2777953,-0.57283485,-2.0592124,1.700582,0.40209612,0.83331895,0.68836176,-2.4448504,1.594723,3.072807,1.116642,-0.38911283,-0.30372676,-0.7203969,-0.32924396,2.336617,0.7558129,-0.4230936,0.13546294,-2.8048005,-1.3594332,-0.12176246,2.0140634,-0.45573497,1.3380649,0.2301628,-0.45968103,-2.9567723,-0.45684284,-0.08309963,-1.524179,-0.7393515,1.564149,-0.61610174,0.2750156,0.46762913,0.458436,-0.1710836,-0.8295308,1.1991857,-1.2403941,-1.2600244,-1.0460838,1.0003303,-1.0131834,0.64672095,0.8982021,-2.1317627,0.41560024,0.30003947,1.124643,1.9200447,1.0902715,-1.4411938,-1.9328277,0.7687715,0.8771703,-1.0670981,0.17952552,0.25095063,-1.2414291,1.1802872,2.00261,-1.4484098,0.79520804,1.1218913,-1.583206,-0.557765,-1.1504174,0.3925858,2.3208485,0.52263904,-0.44836557,0.10939643,2.5976331,-0.9604002,-0.06896652
48,../test-images\20230112_061312_000_6863.jpg,"1328, 2280",4,1328,2280,,,,-0.68889713,0.13928455,-2.1081338,-1.5108138,-1.2905844,2.5041966,-0.06427192,-0.5188571,1.6065637,-1.1391373,-1.2291934,0.049247682,-2.0489712,-0.052441686,-0.0069665723,-1.8317871,2.0826325,-1.7071202,0.56266713,-1.8418915,-0.7409173,-0.8740119,-0.2905051,-0.2930997,-3.894616,-1.2985642,-1.0308615,-1.2890358,-0.2887084,-1.5423808,1.4729568,-1.4628327,3.7697573,-0.3725436,-1.6494663,0.7208177,1.3878119,-0.9521293,0.6503905,1.7464558,0.27394626,0.7251423,1.7774848,-0.50184155,0.11920007,-2.0710092,-0.28543994,0.868793,-2.5872822,1.4652319,-1.0361642,-0.6891125,-1.7987471,-1.782191,1.4227306,-0.365484,0.42331588,1.4013081,-1.0752017,1.7840183,-0.29580104,-0.23090632,-1.0823042,1.1415093,0.8715625,-0.46940532,0.2282205,-1.8978529,0.6786771,-2.2770913,-1.8013091,-0.48820093,0.9503832,-0.5591964,-1.0842298,0.8595673,1.0884598,-0.8017458,-0.9596044,0.3630191,0.7223478,-0.22615828,-1.2207825,0.097071156,0.6734033,0.59091175,1.4249972,0.97030914,0.78386056,-0.9937585,1.6142061,-0.49843663,-1.5298688,-0.867859,0.83009344,-0.79260856,0.52035916,1.859601,-1.6592243,0.4452897,0.9334189,1.1184772,0.36379245,-0.05783025,-2.316714,-3.1960003,0.51380134,0.3666792,-0.770355,-0.9126555,-1.6581547,0.2368432,1.0669504,0.33929035,-2.8872612,1.3369131,1.6220579,-2.0375798,-0.38788992,-1.2653619,-2.1238198,0.93982524,0.43298802,-0.11833539,0.42869228,3.1884227,-0.11240897,0.19221891
